_id,id,Gender,Country,YearOfBirth,Language,Ethnicity,YearsOfExperience,LanguageTest,ApprovalRate
*,*,Male,OtherC,*,OtherL,OtherE,*,41,89
*,*,Male,OtherC,*,OtherL,OtherE,*,95,75
*,*,Male,OtherC,*,OtherL,OtherE,*,39,92
*,*,Male,OtherC,*,OtherL,OtherE,*,93,36
*,*,Male,OtherC,*,OtherL,OtherE,*,64,26
*,*,Male,OtherC,*,OtherL,OtherE,*,81,94
*,*,Male,OtherC,*,OtherL,OtherE,*,88,84
*,*,Male,OtherC,*,OtherL,OtherE,*,73,91
*,*,Male,OtherC,*,OtherL,OtherE,*,80,64
*,*,Male,OtherC,*,OtherL,OtherE,*,69,57
*,*,Male,OtherC,*,OtherL,OtherE,*,99,31
*,*,Male,OtherC,*,OtherL,OtherE,*,80,70
*,*,Male,OtherC,*,OtherL,OtherE,*,60,80
*,*,Male,OtherC,*,OtherL,OtherE,*,45,70
*,*,Male,OtherC,*,OtherL,OtherE,*,41,73
*,*,Male,OtherC,*,OtherL,OtherE,*,75,36
*,*,Male,OtherC,*,OtherL,OtherE,*,70,76
*,*,Male,OtherC,*,OtherL,OtherE,*,43,47
*,*,Male,OtherC,*,OtherL,OtherE,*,98,33
*,*,Male,OtherC,*,OtherL,OtherE,*,72,71
*,*,Male,OtherC,*,OtherL,OtherE,*,39,92
*,*,Male,OtherC,*,OtherL,OtherE,*,99,95
*,*,Male,OtherC,*,OtherL,OtherE,*,30,87
*,*,Male,OtherC,*,OtherL,OtherE,*,58,97
*,*,Male,OtherC,*,OtherL,OtherE,*,74,64
*,*,Male,OtherC,*,OtherL,OtherE,*,77,64
*,*,Male,OtherC,*,OtherL,OtherE,*,56,60
*,*,Male,OtherC,*,OtherL,OtherE,*,34,59
*,*,Male,OtherC,*,OtherL,OtherE,*,73,78
*,*,Male,OtherC,*,OtherL,OtherE,*,47,41
*,*,Male,OtherC,*,OtherL,OtherE,*,85,45
*,*,Male,OtherC,*,OtherL,OtherE,*,54,96
*,*,Male,OtherC,*,OtherL,OtherE,*,55,59
*,*,Male,OtherC,*,OtherL,OtherE,*,36,76
*,*,Male,OtherC,*,OtherL,OtherE,*,82,58
*,*,Male,OtherC,*,OtherL,OtherE,*,86,46
*,*,Male,OtherC,*,OtherL,OtherE,*,26,62
*,*,Male,OtherC,*,OtherL,OtherE,*,57,43
*,*,Male,OtherC,*,OtherL,OtherE,*,32,67
*,*,Male,OtherC,*,OtherL,OtherE,*,33,55
*,*,Male,OtherC,*,OtherL,OtherE,*,98,40
*,*,Male,OtherC,*,OtherL,OtherE,*,59,60
*,*,Male,OtherC,*,OtherL,OtherE,*,78,62
*,*,Male,OtherC,*,OtherL,OtherE,*,87,86
*,*,Male,OtherC,*,OtherL,OtherE,*,42,47
*,*,Male,OtherC,*,OtherL,OtherE,*,58,54
*,*,Male,OtherC,*,OtherL,OtherE,*,50,45
*,*,Male,OtherC,*,OtherL,OtherE,*,30,86
*,*,Male,OtherC,*,OtherL,OtherE,*,87,40
*,*,Male,OtherC,*,OtherL,OtherE,*,59,48
*,*,Male,OtherC,*,OtherL,OtherE,*,45,68
*,*,Male,OtherC,*,OtherL,OtherE,*,52,93
*,*,Male,OtherC,*,OtherL,OtherE,*,81,43
*,*,Male,OtherC,*,OtherL,OtherE,*,48,70
*,*,Male,OtherC,*,OtherL,OtherE,*,86,96
*,*,Female,America,*,English,White,*,62,40
*,*,Female,America,*,English,White,*,62,83
*,*,Female,America,*,English,White,*,71,31
*,*,Female,America,*,English,White,*,73,62
*,*,Female,America,*,English,White,*,96,99
*,*,Female,America,*,English,White,*,92,35
*,*,Female,America,*,English,White,*,89,82
*,*,Female,America,*,English,White,*,83,29
*,*,Female,America,*,English,White,*,39,53
*,*,Female,America,*,English,White,*,45,98
*,*,Female,America,*,English,White,*,91,71
*,*,Female,America,*,English,White,*,67,87
*,*,Female,America,*,English,White,*,47,85
*,*,Female,America,*,English,White,*,77,60
*,*,Female,America,*,English,White,*,60,58
*,*,Female,America,*,English,White,*,78,51
*,*,Female,America,*,English,White,*,67,71
*,*,Female,America,*,English,White,*,25,64
*,*,Female,America,*,English,White,*,95,77
*,*,Female,America,*,English,White,*,31,58
*,*,Female,America,*,English,White,*,92,42
*,*,Female,America,*,English,White,*,72,56
*,*,Female,America,*,English,White,*,59,53
*,*,Female,America,*,English,White,*,55,38
*,*,Female,America,*,English,White,*,25,74
*,*,Female,America,*,English,White,*,86,64
*,*,Female,America,*,English,White,*,57,61
*,*,Female,America,*,English,White,*,76,50
*,*,Female,America,*,English,White,*,29,56
*,*,Female,America,*,English,White,*,48,99
*,*,Female,America,*,English,White,*,74,65
*,*,Female,America,*,English,White,*,68,53
*,*,Female,America,*,English,White,*,91,68
*,*,Female,America,*,English,White,*,44,91
*,*,Female,America,*,English,White,*,26,89
*,*,Female,America,*,English,White,*,78,42
*,*,Female,America,*,English,White,*,34,38
*,*,Female,America,*,English,White,*,62,75
*,*,Female,America,*,English,White,*,63,43
*,*,Female,America,*,English,White,*,98,32
*,*,Female,America,*,English,White,*,72,55
*,*,Female,America,*,English,White,*,82,89
*,*,Female,America,*,English,White,*,97,45
*,*,Female,America,*,English,White,*,87,56
*,*,Female,America,*,English,White,*,70,25
*,*,Female,America,*,English,White,*,94,90
*,*,Female,America,*,English,White,*,41,74
*,*,Female,America,*,English,White,*,71,28
*,*,Female,America,*,English,White,*,41,31
*,*,Female,America,*,English,White,*,63,63
*,*,Female,America,*,English,White,*,41,61
*,*,Female,America,*,English,White,*,59,75
*,*,Female,America,*,English,White,*,34,44
*,*,Female,America,*,English,White,*,38,73
*,*,Female,America,*,English,White,*,36,41
*,*,Female,America,*,English,White,*,99,63
*,*,Female,America,*,English,White,*,58,74
*,*,Female,America,*,English,White,*,36,28
*,*,Female,America,*,English,White,*,59,40
*,*,Female,America,*,English,White,*,95,54
*,*,Female,America,*,English,White,*,94,98
*,*,Female,America,*,English,White,*,94,26
*,*,Female,America,*,English,White,*,53,37
*,*,Female,America,*,English,White,*,77,84
*,*,Female,America,*,English,White,*,62,27
*,*,Female,America,*,English,White,*,96,43
*,*,Female,America,*,English,White,*,82,31
*,*,Female,America,*,English,White,*,69,54
*,*,Female,America,*,English,White,*,36,54
*,*,Female,America,*,English,White,*,97,93
*,*,Female,America,*,English,White,*,63,79
*,*,Female,America,*,English,White,*,92,76
*,*,Female,America,*,English,White,*,29,37
*,*,Female,America,*,English,White,*,26,57
*,*,Female,America,*,English,White,*,28,72
*,*,Female,America,*,English,White,*,64,84
*,*,Female,America,*,English,White,*,65,66
*,*,Female,America,*,English,White,*,35,53
*,*,Female,America,*,English,White,*,81,78
*,*,Female,America,*,English,White,*,40,59
*,*,Female,America,*,English,White,*,36,50
*,*,Female,America,*,English,White,*,34,80
*,*,Female,America,*,English,White,*,54,51
*,*,Female,America,*,English,White,*,60,52
*,*,Female,America,*,English,White,*,55,43
*,*,Female,America,*,English,White,*,69,28
*,*,Female,America,*,English,White,*,70,36
*,*,Female,America,*,English,White,*,46,71
*,*,Female,America,*,English,White,*,93,82
*,*,Female,America,*,English,White,*,92,57
*,*,Female,America,*,English,White,*,68,55
*,*,Female,America,*,English,White,*,58,34
*,*,Female,America,*,English,White,*,31,99
*,*,Female,America,*,English,White,*,79,71
*,*,Female,America,*,English,White,*,89,100
*,*,Female,America,*,English,White,*,38,68
*,*,Male,America,*,English,White,*,47,52
*,*,Male,America,*,English,White,*,25,60
*,*,Male,America,*,English,White,*,44,50
*,*,Male,America,*,English,White,*,30,66
*,*,Male,America,*,English,White,*,61,100
*,*,Male,America,*,English,White,*,45,87
*,*,Male,America,*,English,White,*,88,82
*,*,Male,America,*,English,White,*,64,86
*,*,Male,America,*,English,White,*,83,55
*,*,Male,America,*,English,White,*,38,41
*,*,Male,America,*,English,White,*,95,71
*,*,Male,America,*,English,White,*,44,25
*,*,Male,America,*,English,White,*,38,47
*,*,Male,America,*,English,White,*,95,64
*,*,Male,America,*,English,White,*,62,52
*,*,Male,America,*,English,White,*,37,43
*,*,Male,America,*,English,White,*,76,82
*,*,Male,America,*,English,White,*,36,73
*,*,Male,America,*,English,White,*,53,49
*,*,Male,America,*,English,White,*,52,47
*,*,Male,America,*,English,White,*,60,73
*,*,Male,America,*,English,White,*,38,62
*,*,Male,America,*,English,White,*,26,85
*,*,Male,America,*,English,White,*,52,77
*,*,Male,America,*,English,White,*,67,49
*,*,Male,America,*,English,White,*,31,80
*,*,Male,America,*,English,White,*,37,47
*,*,Male,America,*,English,White,*,40,36
*,*,Male,America,*,English,White,*,31,32
*,*,Male,America,*,English,White,*,63,47
*,*,Male,America,*,English,White,*,67,80
*,*,Male,America,*,English,White,*,79,97
*,*,Male,America,*,English,White,*,34,64
*,*,Male,America,*,English,White,*,97,53
*,*,Male,America,*,English,White,*,60,55
*,*,Male,America,*,English,White,*,64,65
*,*,Male,America,*,English,White,*,40,74
*,*,Male,America,*,English,White,*,48,41
*,*,Male,America,*,English,White,*,48,58
*,*,Male,America,*,English,White,*,71,66
*,*,Male,America,*,English,White,*,46,91
*,*,Male,America,*,English,White,*,80,81
*,*,Male,America,*,English,White,*,28,61
*,*,Male,America,*,English,White,*,63,78
*,*,Male,America,*,English,White,*,46,55
*,*,Male,America,*,English,White,*,34,70
*,*,Male,America,*,English,White,*,47,57
*,*,Male,America,*,English,White,*,40,60
*,*,Male,America,*,English,White,*,48,39
*,*,Male,America,*,English,White,*,58,43
*,*,Male,America,*,English,White,*,56,83
*,*,Male,America,*,English,White,*,70,31
*,*,Male,America,*,English,White,*,28,98
*,*,Male,America,*,English,White,*,94,36
*,*,Male,America,*,English,White,*,62,31
*,*,Male,America,*,English,White,*,52,48
*,*,Male,America,*,English,White,*,33,95
*,*,Male,America,*,English,White,*,27,66
*,*,Male,America,*,English,White,*,71,43
*,*,Male,America,*,English,White,*,97,86
*,*,Male,America,*,English,White,*,41,63
*,*,Male,America,*,English,White,*,82,59
*,*,Male,America,*,English,White,*,67,66
*,*,Male,America,*,English,White,*,93,48
*,*,Male,America,*,English,White,*,39,30
*,*,Male,America,*,English,White,*,40,98
*,*,Male,America,*,English,White,*,58,62
*,*,Male,America,*,English,White,*,98,70
*,*,Male,America,*,English,White,*,90,98
*,*,Male,America,*,English,White,*,75,87
*,*,Male,America,*,English,White,*,25,83
*,*,Male,America,*,English,White,*,60,99
*,*,Male,America,*,English,White,*,82,72
*,*,Male,America,*,English,White,*,85,39
*,*,Male,America,*,English,White,*,97,78
*,*,Male,America,*,English,White,*,61,69
*,*,Male,America,*,English,White,*,66,63
*,*,Male,America,*,English,White,*,97,50
*,*,Male,America,*,English,White,*,35,35
*,*,Male,America,*,English,White,*,28,30
*,*,Male,America,*,English,White,*,69,71
*,*,Male,America,*,English,White,*,38,54
*,*,Male,America,*,English,White,*,73,26
*,*,Male,America,*,English,White,*,45,34
*,*,Male,America,*,English,White,*,78,59
*,*,Male,America,*,English,White,*,59,86
*,*,Male,America,*,English,White,*,67,82
*,*,Male,America,*,English,White,*,92,67
*,*,Male,America,*,English,White,*,32,91
*,*,Male,America,*,English,White,*,48,40
*,*,Male,America,*,English,White,*,94,31
*,*,Male,America,*,English,White,*,82,91
*,*,Male,America,*,English,White,*,70,75
*,*,Male,America,*,English,White,*,53,96
*,*,Male,America,*,English,White,*,53,62
*,*,Male,America,*,English,White,*,35,40
*,*,Male,America,*,English,White,*,43,64
*,*,Male,America,*,English,White,*,59,98
*,*,Male,America,*,English,White,*,72,87
*,*,Male,America,*,English,White,*,32,91
*,*,Male,America,*,English,White,*,49,33
*,*,Male,America,*,English,White,*,89,99
*,*,Male,America,*,English,White,*,60,44
*,*,Male,America,*,English,White,*,92,83
*,*,Male,America,*,English,White,*,76,74
*,*,Male,America,*,English,White,*,93,98
*,*,Male,America,*,English,White,*,29,71
*,*,Male,America,*,English,White,*,32,58
*,*,Male,America,*,English,White,*,35,84
*,*,Male,America,*,English,White,*,30,73
*,*,Male,America,*,English,White,*,92,78
*,*,Male,America,*,English,White,*,57,29
*,*,Male,America,*,English,White,*,64,53
*,*,Male,America,*,English,White,*,68,66
*,*,Male,America,*,English,White,*,47,68
*,*,Male,America,*,English,White,*,75,31
*,*,Male,America,*,English,White,*,47,86
*,*,Female,India,*,English,White,*,33,26
*,*,Female,India,*,English,White,*,66,94
*,*,Female,India,*,English,White,*,55,76
*,*,Female,India,*,English,White,*,45,93
*,*,Female,India,*,English,White,*,65,43
*,*,Female,India,*,English,White,*,98,82
*,*,Female,India,*,English,White,*,48,81
*,*,Female,India,*,English,White,*,58,93
*,*,Female,India,*,English,White,*,60,90
*,*,Female,India,*,English,White,*,27,63
*,*,Female,India,*,English,White,*,65,27
*,*,Female,India,*,English,White,*,49,78
*,*,Female,India,*,English,White,*,94,42
*,*,Female,India,*,English,White,*,55,37
*,*,Female,India,*,English,White,*,54,83
*,*,Female,India,*,English,White,*,90,34
*,*,Female,India,*,English,White,*,36,56
*,*,Female,India,*,English,White,*,65,99
*,*,Female,India,*,English,White,*,51,42
*,*,Female,India,*,English,White,*,77,80
*,*,Female,India,*,English,White,*,32,74
*,*,Female,India,*,English,White,*,94,57
*,*,Female,India,*,English,White,*,28,52
*,*,Female,India,*,English,White,*,97,94
*,*,Female,India,*,English,White,*,45,36
*,*,Female,India,*,English,White,*,94,57
*,*,Female,India,*,English,White,*,64,36
*,*,Female,India,*,English,White,*,58,78
*,*,Female,India,*,English,White,*,88,27
*,*,Female,India,*,English,White,*,48,85
*,*,Female,India,*,English,White,*,76,77
*,*,Female,India,*,English,White,*,37,69
*,*,Female,India,*,English,White,*,82,73
*,*,Female,India,*,English,White,*,77,36
*,*,Female,India,*,English,White,*,77,75
*,*,Female,India,*,English,White,*,68,71
*,*,Female,India,*,English,White,*,44,89
*,*,Female,India,*,English,White,*,97,93
*,*,Female,India,*,English,White,*,56,59
*,*,Female,India,*,English,White,*,76,71
*,*,Female,India,*,English,White,*,46,90
*,*,Female,India,*,English,White,*,25,25
*,*,Female,India,*,English,White,*,78,86
*,*,Female,India,*,English,White,*,46,49
*,*,Female,India,*,English,White,*,65,75
*,*,Female,India,*,English,White,*,59,99
*,*,Female,India,*,English,White,*,51,32
*,*,Female,India,*,English,White,*,54,44
*,*,Female,India,*,English,White,*,95,71
*,*,Female,India,*,English,White,*,90,33
*,*,Female,India,*,English,White,*,65,90
*,*,Female,India,*,English,White,*,72,81
*,*,Female,India,*,English,White,*,33,91
*,*,Female,India,*,English,White,*,97,59
*,*,Female,India,*,English,White,*,99,95
*,*,Female,India,*,English,White,*,74,71
*,*,Female,India,*,English,White,*,29,27
*,*,Female,India,*,English,White,*,47,47
*,*,Female,India,*,English,White,*,67,53
*,*,Female,India,*,English,White,*,58,97
*,*,Female,India,*,English,White,*,37,40
*,*,Female,India,*,English,White,*,56,47
*,*,Female,India,*,English,White,*,54,60
*,*,Female,India,*,English,White,*,34,37
*,*,Female,India,*,English,White,*,26,99
*,*,Female,India,*,English,White,*,77,82
*,*,Female,India,*,English,White,*,87,100
*,*,Female,India,*,English,White,*,91,25
*,*,Female,India,*,English,White,*,94,78
*,*,Female,India,*,English,White,*,64,50
*,*,Female,India,*,English,White,*,41,72
*,*,Female,India,*,English,White,*,61,43
*,*,Female,India,*,English,White,*,57,54
*,*,Female,India,*,English,White,*,25,47
*,*,Female,India,*,English,White,*,51,26
*,*,Female,India,*,English,White,*,86,72
*,*,Female,India,*,English,White,*,67,29
*,*,Female,India,*,English,White,*,85,36
*,*,Female,India,*,English,White,*,28,49
*,*,Female,India,*,English,White,*,31,70
*,*,Female,India,*,English,White,*,32,45
*,*,Female,India,*,English,White,*,64,38
*,*,Female,India,*,English,White,*,46,33
*,*,Female,India,*,English,White,*,63,50
*,*,Female,India,*,English,White,*,79,57
*,*,Female,India,*,English,White,*,71,80
*,*,Female,India,*,English,White,*,65,68
*,*,Female,India,*,English,White,*,86,33
*,*,Female,India,*,English,White,*,33,52
*,*,Female,India,*,English,White,*,35,34
*,*,Female,India,*,English,White,*,71,97
*,*,Female,India,*,English,White,*,53,49
*,*,Female,India,*,English,White,*,79,42
*,*,Female,India,*,English,White,*,52,87
*,*,Female,India,*,English,White,*,71,95
*,*,Female,India,*,English,White,*,28,27
*,*,Female,India,*,English,White,*,40,92
*,*,Female,India,*,English,White,*,55,96
*,*,Female,India,*,English,White,*,48,45
*,*,Female,India,*,English,White,*,29,50
*,*,Female,India,*,English,White,*,88,54
*,*,Female,India,*,English,White,*,69,70
*,*,Female,India,*,English,White,*,95,35
*,*,Female,India,*,English,White,*,98,62
*,*,Female,India,*,English,White,*,43,71
*,*,Male,India,*,English,White,*,46,74
*,*,Male,India,*,English,White,*,77,31
*,*,Male,India,*,English,White,*,75,91
*,*,Male,India,*,English,White,*,48,57
*,*,Male,India,*,English,White,*,36,30
*,*,Male,India,*,English,White,*,86,36
*,*,Male,India,*,English,White,*,53,55
*,*,Male,India,*,English,White,*,99,68
*,*,Male,India,*,English,White,*,51,69
*,*,Male,India,*,English,White,*,70,53
*,*,Male,India,*,English,White,*,83,91
*,*,Male,India,*,English,White,*,97,89
*,*,Male,India,*,English,White,*,86,91
*,*,Male,India,*,English,White,*,62,41
*,*,Male,India,*,English,White,*,75,60
*,*,Male,India,*,English,White,*,44,73
*,*,Male,India,*,English,White,*,33,97
*,*,Male,India,*,English,White,*,31,40
*,*,Male,India,*,English,White,*,63,49
*,*,Male,India,*,English,White,*,25,95
*,*,Male,India,*,English,White,*,49,99
*,*,Male,India,*,English,White,*,98,43
*,*,Male,India,*,English,White,*,74,95
*,*,Male,India,*,English,White,*,85,26
*,*,Male,India,*,English,White,*,90,54
*,*,Male,India,*,English,White,*,54,27
*,*,Male,India,*,English,White,*,89,50
*,*,Male,India,*,English,White,*,45,54
*,*,Male,India,*,English,White,*,93,96
*,*,Male,India,*,English,White,*,92,31
*,*,Male,India,*,English,White,*,65,38
*,*,Male,India,*,English,White,*,53,80
*,*,Male,India,*,English,White,*,48,85
*,*,Male,India,*,English,White,*,49,71
*,*,Male,India,*,English,White,*,48,95
*,*,Male,India,*,English,White,*,60,99
*,*,Male,India,*,English,White,*,73,57
*,*,Male,India,*,English,White,*,96,56
*,*,Male,India,*,English,White,*,66,46
*,*,Male,India,*,English,White,*,79,61
*,*,Male,India,*,English,White,*,54,90
*,*,Male,India,*,English,White,*,42,74
*,*,Male,India,*,English,White,*,85,83
*,*,Male,India,*,English,White,*,71,48
*,*,Male,India,*,English,White,*,45,77
*,*,Male,India,*,English,White,*,91,97
*,*,Male,India,*,English,White,*,38,40
*,*,Male,India,*,English,White,*,70,63
*,*,Male,India,*,English,White,*,90,33
*,*,Male,India,*,English,White,*,64,30
*,*,Male,India,*,English,White,*,66,35
*,*,Male,India,*,English,White,*,66,27
*,*,Male,India,*,English,White,*,49,54
*,*,Male,India,*,English,White,*,42,57
*,*,Male,India,*,English,White,*,43,95
*,*,Male,India,*,English,White,*,29,44
*,*,Male,India,*,English,White,*,81,50
*,*,Male,India,*,English,White,*,27,79
*,*,Male,India,*,English,White,*,60,26
*,*,Male,India,*,English,White,*,41,36
*,*,Male,India,*,English,White,*,74,47
*,*,Male,India,*,English,White,*,75,50
*,*,Male,India,*,English,White,*,42,61
*,*,Male,India,*,English,White,*,53,80
*,*,Male,India,*,English,White,*,41,65
*,*,Male,India,*,English,White,*,97,34
*,*,Male,India,*,English,White,*,78,38
*,*,Male,India,*,English,White,*,80,27
*,*,Male,India,*,English,White,*,53,41
*,*,Male,India,*,English,White,*,75,98
*,*,Male,India,*,English,White,*,95,35
*,*,Male,India,*,English,White,*,97,93
*,*,Male,India,*,English,White,*,47,77
*,*,Male,India,*,English,White,*,53,67
*,*,Male,India,*,English,White,*,86,81
*,*,Male,India,*,English,White,*,26,44
*,*,Male,India,*,English,White,*,66,72
*,*,Male,India,*,English,White,*,59,62
*,*,Male,India,*,English,White,*,40,31
*,*,Male,India,*,English,White,*,86,26
*,*,Male,India,*,English,White,*,87,33
*,*,Male,India,*,English,White,*,40,38
*,*,Male,India,*,English,White,*,83,37
*,*,Male,India,*,English,White,*,88,53
*,*,Male,India,*,English,White,*,71,72
*,*,Male,India,*,English,White,*,33,66
*,*,Male,India,*,English,White,*,69,66
*,*,Male,India,*,English,White,*,52,32
*,*,Male,India,*,English,White,*,91,75
*,*,Male,India,*,English,White,*,51,48
*,*,Male,India,*,English,White,*,30,80
*,*,Male,India,*,English,White,*,28,45
*,*,Male,India,*,English,White,*,54,76
*,*,Male,India,*,English,White,*,37,49
*,*,Male,India,*,English,White,*,85,96
*,*,Male,India,*,English,White,*,38,84
*,*,Male,India,*,English,White,*,73,70
*,*,Male,India,*,English,White,*,95,26
*,*,Male,India,*,English,White,*,74,83
*,*,Male,India,*,English,White,*,87,55
*,*,Male,India,*,English,White,*,33,76
*,*,Male,India,*,English,White,*,87,60
*,*,Male,India,*,English,White,*,65,42
*,*,Male,India,*,English,White,*,82,37
*,*,Male,India,*,English,White,*,87,45
*,*,Male,India,*,English,White,*,48,26
*,*,Male,India,*,English,White,*,64,32
*,*,Male,India,*,English,White,*,58,60
*,*,Male,India,*,English,White,*,42,34
*,*,Male,India,*,English,White,*,70,88
*,*,Male,India,*,English,White,*,68,59
*,*,Male,India,*,English,White,*,49,30
*,*,Male,India,*,English,White,*,63,32
*,*,Male,India,*,English,White,*,40,36
*,*,Female,OtherC,*,English,White,*,37,81
*,*,Female,OtherC,*,English,White,*,30,82
*,*,Female,OtherC,*,English,White,*,56,56
*,*,Female,OtherC,*,English,White,*,99,93
*,*,Female,OtherC,*,English,White,*,85,55
*,*,Female,OtherC,*,English,White,*,48,37
*,*,Female,OtherC,*,English,White,*,34,43
*,*,Female,OtherC,*,English,White,*,80,60
*,*,Female,OtherC,*,English,White,*,71,91
*,*,Female,OtherC,*,English,White,*,76,60
*,*,Female,OtherC,*,English,White,*,38,97
*,*,Female,OtherC,*,English,White,*,89,61
*,*,Female,OtherC,*,English,White,*,28,68
*,*,Female,OtherC,*,English,White,*,51,84
*,*,Female,OtherC,*,English,White,*,68,76
*,*,Female,OtherC,*,English,White,*,87,96
*,*,Female,OtherC,*,English,White,*,65,84
*,*,Female,OtherC,*,English,White,*,58,63
*,*,Female,OtherC,*,English,White,*,98,48
*,*,Female,OtherC,*,English,White,*,66,55
*,*,Female,OtherC,*,English,White,*,83,26
*,*,Female,OtherC,*,English,White,*,65,48
*,*,Female,OtherC,*,English,White,*,31,81
*,*,Female,OtherC,*,English,White,*,85,46
*,*,Female,OtherC,*,English,White,*,44,28
*,*,Female,OtherC,*,English,White,*,56,63
*,*,Female,OtherC,*,English,White,*,95,85
*,*,Female,OtherC,*,English,White,*,43,97
*,*,Female,OtherC,*,English,White,*,78,65
*,*,Female,OtherC,*,English,White,*,39,56
*,*,Female,OtherC,*,English,White,*,40,29
*,*,Female,OtherC,*,English,White,*,29,67
*,*,Female,OtherC,*,English,White,*,97,39
*,*,Female,OtherC,*,English,White,*,84,34
*,*,Female,OtherC,*,English,White,*,50,86
*,*,Female,OtherC,*,English,White,*,61,39
*,*,Female,OtherC,*,English,White,*,37,27
*,*,Female,OtherC,*,English,White,*,94,62
*,*,Female,OtherC,*,English,White,*,40,37
*,*,Female,OtherC,*,English,White,*,34,65
*,*,Female,OtherC,*,English,White,*,75,69
*,*,Female,OtherC,*,English,White,*,33,70
*,*,Female,OtherC,*,English,White,*,100,55
*,*,Female,OtherC,*,English,White,*,79,86
*,*,Female,OtherC,*,English,White,*,45,85
*,*,Female,OtherC,*,English,White,*,83,84
*,*,Female,OtherC,*,English,White,*,57,70
*,*,Female,OtherC,*,English,White,*,95,78
*,*,Female,OtherC,*,English,White,*,30,27
*,*,Female,OtherC,*,English,White,*,65,60
*,*,Female,OtherC,*,English,White,*,44,67
*,*,Female,OtherC,*,English,White,*,28,30
*,*,Female,OtherC,*,English,White,*,64,76
*,*,Female,OtherC,*,English,White,*,82,53
*,*,Female,OtherC,*,English,White,*,38,69
*,*,Female,OtherC,*,English,White,*,43,76
*,*,Female,OtherC,*,English,White,*,31,93
*,*,Female,OtherC,*,English,White,*,29,92
*,*,Female,OtherC,*,English,White,*,91,98
*,*,Female,OtherC,*,English,White,*,67,98
*,*,Female,OtherC,*,English,White,*,84,58
*,*,Female,OtherC,*,English,White,*,49,56
*,*,Female,OtherC,*,English,White,*,87,33
*,*,Female,OtherC,*,English,White,*,60,86
*,*,Female,OtherC,*,English,White,*,48,63
*,*,Female,OtherC,*,English,White,*,55,50
*,*,Female,OtherC,*,English,White,*,27,82
*,*,Female,OtherC,*,English,White,*,43,69
*,*,Female,OtherC,*,English,White,*,67,57
*,*,Female,OtherC,*,English,White,*,35,91
*,*,Female,OtherC,*,English,White,*,91,35
*,*,Female,OtherC,*,English,White,*,69,91
*,*,Female,OtherC,*,English,White,*,43,69
*,*,Female,OtherC,*,English,White,*,25,48
*,*,Female,OtherC,*,English,White,*,40,82
*,*,Female,OtherC,*,English,White,*,54,35
*,*,Female,OtherC,*,English,White,*,76,56
*,*,Female,OtherC,*,English,White,*,25,96
*,*,Female,OtherC,*,English,White,*,70,26
*,*,Female,OtherC,*,English,White,*,33,47
*,*,Female,OtherC,*,English,White,*,36,88
*,*,Female,OtherC,*,English,White,*,83,50
*,*,Female,OtherC,*,English,White,*,57,82
*,*,Female,OtherC,*,English,White,*,76,53
*,*,Female,OtherC,*,English,White,*,26,79
*,*,Female,OtherC,*,English,White,*,56,61
*,*,Female,OtherC,*,English,White,*,58,79
*,*,Female,OtherC,*,English,White,*,69,66
*,*,Female,OtherC,*,English,White,*,80,32
*,*,Female,OtherC,*,English,White,*,85,81
*,*,Female,OtherC,*,English,White,*,95,45
*,*,Female,OtherC,*,English,White,*,72,37
*,*,Female,OtherC,*,English,White,*,83,55
*,*,Female,OtherC,*,English,White,*,69,84
*,*,Female,OtherC,*,English,White,*,99,28
*,*,Female,OtherC,*,English,White,*,47,73
*,*,Female,OtherC,*,English,White,*,72,71
*,*,Female,OtherC,*,English,White,*,37,38
*,*,Female,OtherC,*,English,White,*,72,97
*,*,Female,OtherC,*,English,White,*,37,47
*,*,Female,OtherC,*,English,White,*,78,72
*,*,Female,OtherC,*,English,White,*,99,94
*,*,Male,OtherC,*,English,White,*,59,58
*,*,Male,OtherC,*,English,White,*,66,36
*,*,Male,OtherC,*,English,White,*,60,56
*,*,Male,OtherC,*,English,White,*,65,68
*,*,Male,OtherC,*,English,White,*,34,44
*,*,Male,OtherC,*,English,White,*,76,33
*,*,Male,OtherC,*,English,White,*,55,58
*,*,Male,OtherC,*,English,White,*,70,74
*,*,Male,OtherC,*,English,White,*,27,65
*,*,Male,OtherC,*,English,White,*,42,97
*,*,Male,OtherC,*,English,White,*,96,49
*,*,Male,OtherC,*,English,White,*,47,29
*,*,Male,OtherC,*,English,White,*,45,29
*,*,Male,OtherC,*,English,White,*,46,70
*,*,Male,OtherC,*,English,White,*,97,68
*,*,Male,OtherC,*,English,White,*,100,69
*,*,Male,OtherC,*,English,White,*,63,89
*,*,Male,OtherC,*,English,White,*,69,71
*,*,Male,OtherC,*,English,White,*,66,94
*,*,Male,OtherC,*,English,White,*,79,62
*,*,Male,OtherC,*,English,White,*,75,40
*,*,Male,OtherC,*,English,White,*,67,90
*,*,Male,OtherC,*,English,White,*,94,82
*,*,Male,OtherC,*,English,White,*,48,92
*,*,Male,OtherC,*,English,White,*,69,41
*,*,Male,OtherC,*,English,White,*,53,48
*,*,Male,OtherC,*,English,White,*,82,56
*,*,Male,OtherC,*,English,White,*,73,68
*,*,Male,OtherC,*,English,White,*,54,98
*,*,Male,OtherC,*,English,White,*,98,97
*,*,Male,OtherC,*,English,White,*,74,52
*,*,Male,OtherC,*,English,White,*,99,49
